SRL #,Date -Sampled-,Sample Site,Shellfish -code-,Mod-PSP Median,PSP -ug/100 g-,County,Sample Type,Species,Latitude,Longitude
M22P000640,9/12/22,"Bodega Bay, Shorttail Gulch",MUSW,n,,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.302938,-123.013176
M22P000641,9/13/22,"Bodega Harbor, USCG Dock",MUSS,,38,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P000643,9/13/22,"Santa Cruz, Davenport Landing",MUSW,n,,Santa Cruz,"Sea Mussel, wild",Mytilus californianus,37.024226,-122.21606
M22P000646,9/14/22,Santa Cruz Wharf,MUSS,,37,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P000647,9/19/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000648,9/19/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000649,9/19/22,"Tomales Bay, Lease #M430-17",OYPC,<,34,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00066,1/25/22,"Monterey Bay, Commercial Wharf",MUSW,<,34,Monterey,"Sea Mussel, wild",Mytilus californianus,36.605724,-121.889411
M22P000660,9/26/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000661,9/26/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000662,9/26/22,"Tomales Bay, Lease #M430-17",OYPC,<,34,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000675,9/28/22,Santa Cruz Wharf,MUSS,,54,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P000677,9/29/22,"Drakes Bay, Chimney Rock LBS",MUSS,n,,Marin,"Sea Mussel, Sentinel",Mytilus californianus,37.994808,-122.973274
M22P000678,10/3/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000679,10/3/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000680,10/3/22,"Tomales Bay, Lease #M430-17",OYPC,<,35,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000688,10/3/22,"Bodega Harbor, USCG Dock",MUSS,n,,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P000689,10/3/22,Dillon Beach,MUSW,n,,Marin,"Sea Mussel, wild",Mytilus californianus,38.2423,-122.9681
M22P00069,1/27/22,"Bodega Harbor, USCG Dock",MUSS,<,36,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P000691,10/8/22,"Bodega Bay, Shorttail Gulch",MUSW,n,,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.302938,-123.013176
M22P00070,1/27/22,Schoolhouse Beach,MUSW,<,35,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.375,-123.079084
M22P000700,10/10/22,"Tomales Bay, Lease #M430-17",OYPC,<,36,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000701,10/5/22,Santa Cruz Wharf,MUSS,n,,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P000702,10/10/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000703,10/10/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P00071,1/28/22,"Drakes Bay, Chimney Rock LBS",MUSS,<,36,Marin,"Sea Mussel, Sentinel",Mytilus californianus,37.994808,-122.973274
M22P000710,10/12/22,"Monterey, Garrapata SP North",MUSW,n,,Monterey,"Sea Mussel, wild",Mytilus californianus,36.46979,-121.93339
M22P000711,10/17/22,"Tomales Bay, Lease #M430-15-M",MUBS,,39,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000712,10/17/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000713,10/17/22,"Tomales Bay, Lease #M430-17",OYPC,<,35,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00072,1/31/22,"Tomales Bay, Lease #M430-17",OYPC,<,35,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000722,10/19/22,Santa Cruz Wharf,MUSS,,36,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P000724,10/19/22,"Bodega Harbor, USCG Dock",MUSS,n,,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P000725,10/24/22,"Tomales Bay, Lease #M430-15-M",MUBS,,46,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000726,10/24/22,"Tomales Bay, Lease #M430-17",OYPC,<,34,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000727,10/24/22,"Drakes Bay, Chimney Rock LBS",MUSS,<,36,Marin,"Sea Mussel, Sentinel",Mytilus californianus,37.994808,-122.973274
M22P00073,1/31/22,"Tomales Bay, Lease #M430-06-M",MUBC,<,35,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000731,10/22/22,"Santa Cruz, Davenport Landing",MUSW,,63,Santa Cruz,"Sea Mussel, wild",Mytilus californianus,37.024226,-122.21606
M22P000736,10/24/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000738,10/24/22,Kashia Coastal Reserve,MUSW,,46,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.616162,-123.374748
M22P00074,1/31/22,"Tomales Bay, Lease #M430-15-M",MUSS,<,32,Marin,"Sea Mussel, Sentinel",Mytilus californianus,38.2176,-122.9437
M22P000743,10/26/22,"Monterey Bay, Commercial Wharf",MUSW,,110,Monterey,"Sea Mussel, wild",Mytilus californianus,36.605724,-121.889411
M22P000746,10/25/22,"Jenner, Russian Gulch Beach",MUSW,n,,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.460422,-123.151906
M22P000747,10/26/22,Muir Beach,MUSW,n,,Marin,"Sea Mussel, wild",Mytilus californianus,37.859779,-122.578138
M22P000751,10/31/22,"Tomales Bay, Lease #M430-15-M",MUBS,,37,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000752,10/31/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000753,10/31/22,"Tomales Bay, Lease #M430-17",OYPC,<,36,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000760,10/28/22,"Santa Cruz, Swift Street Beach",MUSW,n,,Santa Cruz,"Sea Mussel, wild",Mytilus californianus,36.949708,-122.047334
M22P000761,10/27/22,"Bodega Harbor, USCG Dock",MUSS,n,,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P000765,11/7/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000766,11/7/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000780,11/7/22,"Tomales Bay, Lease #M430-17",OYPC,<,36,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000781,11/7/22,"Bodega Bay, Shorttail Gulch",MUSW,n,,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.302938,-123.013176
M22P000783,11/10/22,"Bodega Harbor, USCG Dock",MUSS,,36,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P000784,11/14/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000785,11/14/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000786,11/14/22,"Tomales Bay, Lease #M430-17",OYPC,<,36,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000794,11/11/22,"Pacifica, Rockaway Beach",MUSW,n,,San Mateo,"Sea Mussel, wild",Mytilus californianus,37.609961,122.497418
M22P000795,11/9/22,Santa Cruz Wharf,MUSS,n,,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P000799,11/15/22,"Monterey Bay, Commercial Wharf",MUSW,,47,Monterey,"Sea Mussel, wild",Mytilus californianus,36.605724,-121.889411
M22P000804,11/21/22,"Tomales Bay, Lease #M430-17",OYPC,<,34,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000809,11/21/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000810,11/21/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000813,11/21/22,Bean Hollow State Beach,MUSW,n,,San Mateo,"Sea Mussel, wild",Mytilus californianus,37.2243,-122.4095
M22P000814,11/21/22,China Beach,MUSW,n,,San Francisco,"Sea Mussel, wild",Mytilus californianus,37.787573,-122.494628
M22P000816,11/21/22,"Santa Cruz, Davenport Landing",MUSW,n,,Santa Cruz,"Sea Mussel, wild",Mytilus californianus,37.024226,-122.21606
M22P000817,11/16/22,Santa Cruz Wharf,MUSS,,36,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P000818,11/22/22,Kashia Coastal Reserve,MUSW,n,,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.616162,-123.374748
M22P00082,1/28/22,Muir Beach,MUSW,<,36,Marin,"Sea Mussel, wild",Mytilus californianus,37.859779,-122.578138
M22P000829,11/28/22,"Drakes Bay, Chimney Rock LBS",MUSS,,60,Marin,"Sea Mussel, Sentinel",Mytilus californianus,37.994808,-122.973274
M22P000830,11/28/22,"Tomales Bay, Lease #M430-17",OYPC,,37,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000831,11/28/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000833,11/22/22,Bean Hollow State Beach,MUSW,n,,San Mateo,"Sea Mussel, wild",Mytilus californianus,37.2243,-122.4095
M22P000834,11/30/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000835,11/29/22,"Bodega Harbor, USCG Dock",MUSS,n,,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P000836,11/30/22,"Tomales Bay, Lease #M430-10",OYPC,<,34,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.2056,-122.9352
M22P000838,11/22/22,Dillon Beach,MUSW,n,,Marin,"Sea Mussel, wild",Mytilus californianus,38.2423,-122.9681
M22P000839,12/1/22,"Monterey, Fanshell Beach",MUSW,n,,Monterey,"Sea Mussel, wild",Mytilus californianus,36.582573,-121.970698
M22P00084,1/30/22,Kashia Coastal Reserve,MUSW,<,35,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.616162,-123.374748
M22P000840,11/30/22,Santa Cruz Wharf,MUSS,n,,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P000841,12/5/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000842,12/5/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000843,12/5/22,"Tomales Bay, Lease #M430-14",OYPC,<,34,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.174389,-122.906899
M22P000844,12/5/22,"Tomales Bay, Lease #M430-17",OYPC,<,34,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000853,12/4/22,"Bodega Bay, Shorttail Gulch",MUSW,n,,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.302938,-123.013176
M22P000854,12/6/22,"Pacifica, Mori Point",MUSW,n,,San Mateo,"Sea Mussel, wild",Mytilus californianus,37.620128,-122.498959
M22P000856,12/6/22,Schoolhouse Beach,MUSW,n,,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.375,-123.079084
M22P000858,12/7/22,"Monterey Bay, Commercial Wharf",MUSW,n,,Monterey,"Sea Mussel, wild",Mytilus californianus,36.605724,-121.889411
M22P000861,12/6/22,Bean Hollow State Beach,MUSW,n,,San Mateo,"Sea Mussel, wild",Mytilus californianus,37.2243,-122.4095
M22P000862,12/7/22,"Drakes Bay, Chimney Rock LBS",MUSS,,48,Marin,"Sea Mussel, Sentinel",Mytilus californianus,37.994808,-122.973274
M22P000864,12/4/22,"Stinson Beach, Red Rock Beach",MUSW,n,,Marin,"Sea Mussel, wild",Mytilus californianus,37.888778,-122.633123
M22P000866,12/7/22,Santa Cruz Wharf,MUSS,,43,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P000869,12/12/22,"Tomales Bay, Lease #M430-17",OYPC,<,35,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00087,1/28/22,"Jenner, Russian Gulch Beach",MUSW,<,34,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.460422,-123.151906
M22P000870,12/12/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000871,12/12/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P00088,1/29/22,Dillon Beach,MUSW,<,34,Marin,"Sea Mussel, wild",Mytilus californianus,38.2423,-122.9681
M22P000880,12/9/22,"Santa Cruz, Davenport Landing",MUSW,,39,Santa Cruz,"Sea Mussel, wild",Mytilus californianus,37.024226,-122.21606
M22P000882,12/14/22,Santa Cruz Wharf,MUSS,,46,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P000883,12/16/22,"Bodega Harbor, USCG Dock",MUSS,,38,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P000884,12/19/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000885,12/19/22,"Tomales Bay, Lease #M430-17",OYPC,<,36,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000896,12/20/22,Dillon Beach,MUSW,,37,Marin,"Sea Mussel, wild",Mytilus californianus,38.2423,-122.9681
M22P000898,12/21/22,Kashia Coastal Reserve,MUSW,,44,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.616162,-123.374748
M22P000899,12/21/22,Santa Cruz Wharf,MUSS,,48,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P000900,12/26/22,"Tomales Bay, Lease #M430-17",OYPC,<,34,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P000901,12/26/22,"Tomales Bay, Lease #M430-15-M",MUBS,n,,Marin,"Bay Mussel, Sentinel",Mytilus gallo/trossulus/edulis,38.2176,-122.9437
M22P000902,12/27/22,"Tomales Bay, Lease #M430-06-M",MUBC,n,,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P000912,12/27/22,"Drakes Bay, Chimney Rock LBS",MUSS,,36,Marin,"Sea Mussel, Sentinel",Mytilus californianus,37.994808,-122.973274
M22P00093,2/7/22,"Tomales Bay, Lease #M430-17",OYPC,<,34,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00094,2/7/22,"Tomales Bay, Lease #M430-15-M",MUSS,<,35,Marin,"Sea Mussel, Sentinel",Mytilus californianus,38.2176,-122.9437
M22P00095,2/7/22,"Tomales Bay, Lease #M430-06-M",MUBC,<,35,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P00103,1/26/22,Santa Cruz Wharf,MUSS,<,36,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P00104,2/2/22,Santa Cruz Wharf,MUSS,<,35,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P00106,1/26/22,Pillar Point,MUSW,<,36,San Mateo,"Sea Mussel, wild",Mytilus californianus,37.4958,-122.49721
M22P00109,2/14/22,"Tomales Bay, Lease #M430-17",OYPC,<,35,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00110,2/14/22,"Tomales Bay, Lease #M430-15-M",MUBC,<,35,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.2176,-122.9437
M22P00117,2/9/22,Santa Cruz Wharf,MUSS,<,36,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P00118,2/10/22,"Bodega Bay, Shorttail Gulch",MUSW,<,36,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.302938,-123.013176
M22P00120,2/15/22,"Bodega Harbor, USCG Dock",MUSS,<,35,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P00121,2/14/22,"Tomales Bay, Lease #M430-06-M",MUBC,<,35,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P00123,2/12/22,Dillon Beach,MUSW,<,34,Marin,"Sea Mussel, wild",Mytilus californianus,38.2423,-122.9681
M22P00124,2/21/22,"Tomales Bay, Lease #M430-17",OYPC,<,35,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00131,2/22/22,"Tomales Bay, Lease #M430-15-M",MUSS,<,34,Marin,"Sea Mussel, Sentinel",Mytilus californianus,38.2176,-122.9437
M22P00132,2/20/22,"Tomales Bay, Lease #M430-06-M",MUBC,<,34,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P00134,2/16/22,Santa Cruz Wharf,MUSS,<,34,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P00136,2/23/22,"Drakes Bay, Chimney Rock LBS",MUSS,<,34,Marin,"Sea Mussel, Sentinel",Mytilus californianus,37.994808,-122.973274
M22P00144,2/28/22,"Bodega Harbor, USCG Dock",MUSS,<,35,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P00145,2/18/22,"Santa Cruz, Davenport Landing",MUSW,<,34,Santa Cruz,"Sea Mussel, wild",Mytilus californianus,37.024226,-122.21606
M22P00146,2/27/22,Kashia Coastal Reserve,MUSW,<,34,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.616162,-123.374748
M22P00147,3/1/22,"Tomales Bay, Lease #M430-06-M",MUBC,<,34,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P00149,3/1/22,"Tomales Bay, Lease #M430-17",OYPC,<,34,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00151,2/27/22,"Tomales Bay, Lease #M430-15-M",MUSS,<,34,Marin,"Sea Mussel, Sentinel",Mytilus californianus,38.2176,-122.9437
M22P00152,3/2/22,China Beach,MUSW,<,34,San Francisco,"Sea Mussel, wild",Mytilus californianus,37.787573,-122.494628
M22P00153,3/2/22,"Pacifica, Mori Point",MUSW,<,34,San Mateo,"Sea Mussel, wild",Mytilus californianus,37.620128,-122.498959
M22P00158,3/7/22,"Tomales Bay, Lease #M430-15-M",MUSS,<,34,Marin,"Sea Mussel, Sentinel",Mytilus californianus,38.2176,-122.9437
M22P00159,3/7/22,"Tomales Bay, Lease #M430-17",OYPC,<,36,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00160,3/6/22,"Tomales Bay, Lease #M430-06-M",MUBC,<,36,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P00165,2/23/22,Santa Cruz Wharf,MUSS,<,33,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P00166,3/2/22,Santa Cruz Wharf,MUSS,<,32,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P00167,3/6/22,"Bodega Bay, Shorttail Gulch",MUSW,<,35,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.302938,-123.013176
M22P00174,3/14/22,"Tomales Bay, Lease #M430-06-M",MUBC,<,34,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P00175,3/14/22,"Tomales Bay, Lease #M430-15-M",MUSS,<,34,Marin,"Sea Mussel, Sentinel",Mytilus californianus,38.2176,-122.9437
M22P00176,3/14/22,"Tomales Bay, Lease #M430-17",OYPC,<,33,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00183,3/9/22,Santa Cruz Wharf,MUSS,<,33,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P00184,3/14/22,"Bodega Harbor, USCG Dock",MUSS,<,33,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P00188,3/14/22,"Stinson Beach, Red Rock Beach",MUSW,<,34,Marin,"Sea Mussel, wild",Mytilus californianus,37.888778,-122.633123
M22P00190,3/15/22,Muir Beach,MUSW,<,36,Marin,"Sea Mussel, wild",Mytilus californianus,37.859779,-122.578138
M22P00191,3/15/22,"Jenner, Russian Gulch Beach",MUSW,<,33,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.460422,-123.151906
M22P00192,3/16/22,Santa Cruz Wharf,MUSS,<,35,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P00193,3/16/22,Dillon Beach,MUSW,<,36,Marin,"Sea Mussel, wild",Mytilus californianus,38.2423,-122.9681
M22P00200,3/21/22,"Tomales Bay, Lease #M430-06-M",MUBC,<,34,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P00201,3/21/22,"Tomales Bay, Lease #M430-17",OYPC,<,36,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00202,3/22/22,"Tomales Bay, Lease #M430-15-M",MUSS,<,35,Marin,"Sea Mussel, Sentinel",Mytilus californianus,38.2176,-122.9437
M22P00206,3/28/22,"Tomales Bay, Lease #M430-15-M",MUSS,<,36,Marin,"Sea Mussel, Sentinel",Mytilus californianus,38.2176,-122.9437
M22P00207,3/28/22,"Tomales Bay, Lease #M430-17",OYPC,<,36,Marin,"Pacific Oyster, cultured",Crassostrea gigas,38.20509,-122.93105
M22P00208,3/28/22,"Tomales Bay, Lease #M430-06-M",MUBC,<,36,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
M22P00215,3/23/22,Santa Cruz Wharf,MUSS,<,34,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P00216,3/26/22,"Santa Cruz, Davenport Landing",MUSW,<,36,Santa Cruz,"Sea Mussel, wild",Mytilus californianus,37.024226,-122.21606
M22P00217,3/25/22,"Drakes Bay, Chimney Rock LBS",MUSS,<,36,Marin,"Sea Mussel, Sentinel",Mytilus californianus,37.994808,-122.973274
M22P00219,3/29/22,"Bodega Harbor, USCG Dock",MUSS,<,34,Sonoma,"Sea Mussel, Sentinel",Mytilus californianus,38.3127654,-123.051303
M22P00224,3/30/22,Santa Cruz Wharf,MUSS,<,35,Santa Cruz,"Sea Mussel, Sentinel",Mytilus californianus,36.957391,-122.017638
M22P00225,3/29/22,Kashia Coastal Reserve,MUSW,<,34,Sonoma,"Sea Mussel, wild",Mytilus californianus,38.616162,-123.374748
M22P00229,4/4/22,"Tomales Bay, Lease #M430-06-M",MUBC,<,36,Marin,"Bay Mussel, cultured",Mytilus galloprovincialis,38.139,-122.8783
